"","date","time","size","r_version","r_arch","r_os","package","version","country","ip_id","received"
"243","2019-10-23","05:11:21",257210,NA,NA,NA,"rsconnect","0.8.15","US",74,1574226681.81214
"244","2019-10-23","05:11:21",2682658,NA,NA,NA,"XGR","1.1.6",NA,5,1574226681.81214
"245","2019-10-23","05:11:21",297838,"3.6.1","x86_64","mingw32","covr","3.3.2","US",52644,1574226681.81214
"246","2019-10-23","05:11:21",326346,"3.5.2","x86_64","mingw32","gtools","3.8.1","KR",69099,1574226681.81214
"247","2019-10-23","05:11:21",337682,NA,NA,NA,"tibble","2.1.3","IN",1742,1574226681.81214
"248","2019-10-23","05:11:21",419391,"3.5.2","x86_64","mingw32","foreach","1.4.7","KR",69099,1574226681.81214
"249","2019-10-23","05:11:21",4793975,"3.5.3","i386","mingw32","LaplacesDemon","16.1.1","IN",69186,1574226681.81214
"250","2019-10-23","05:11:21",47963,NA,NA,NA,"aws.s3","0.3.12","US",218,1574226681.81214
"251","2019-10-23","05:11:21",47963,NA,NA,NA,"aws.s3","0.3.12","US",74,1574226681.81214
"252","2019-10-23","05:11:21",530,"3.6.1","x86_64","mingw32","knitr","1.25","CH",7750,1574226681.81214
"253","2019-10-23","05:11:21",5899,NA,NA,NA,"aws.ec2metadata","0.2.0","US",218,1574226681.81214
"254","2019-10-23","05:11:21",5899,NA,NA,NA,"aws.ec2metadata","0.2.0","US",74,1574226681.81214
"255","2019-10-23","05:11:21",61224,NA,NA,NA,"prc","2014.11-4","US",128,1574226681.81214
"256","2019-10-23","05:11:21",626568,NA,NA,NA,"Rmpfr","0.7-2","US",13851,1574226681.81214
"257","2019-10-23","05:11:21",667526,"3.6.1","x86_64","mingw32","crosstalk","1.0.0","US",52644,1574226681.81214
"258","2019-10-23","05:11:21",72837,NA,NA,NA,"microbenchmark","1.4-7","US",9730,1574226681.81214
"259","2019-10-23","05:11:21",72878,"3.5.1","x86_64","mingw32","ellipse","0.4.1","AU",69184,1574226681.81214
"260","2019-10-23","05:11:21",750525,"3.6.1","x86_64","mingw32","crayon","1.3.4","US",52644,1574226681.81214
"261","2019-10-23","05:11:21",80464,NA,NA,NA,"shiftR","1.5","US",192,1574226681.81214
"262","2019-10-23","05:11:21",96215,NA,NA,NA,"hexView","0.3-4","US",44,1574226681.81214
"263","2019-10-23","05:11:22",1022402,NA,NA,NA,"e1071","1.7-2","CO",1762,1574226682.82154
"264","2019-10-23","05:11:22",1261617,"3.4.2","x86_64","mingw32","gdata","2.18.0","KR",69099,1574226682.82154
"265","2019-10-23","05:11:22",128092,NA,NA,NA,"xhmmScripts","1.1",NA,5,1574226682.82154
"266","2019-10-23","05:11:22",1302799,NA,NA,NA,"plyr","1.8.4","CA",7535,1574226682.82154
"267","2019-10-23","05:11:22",152505,NA,NA,NA,"withr","2.1.2","IN",1742,1574226682.82154
"268","2019-10-23","05:11:22",156341,"3.4.3","x86_64","mingw32","magrittr","1.5","IN",10514,1574226682.82154
"269","2019-10-23","05:11:22",173833,"3.4.4","x86_64","linux-gnu","glue","1.3.1","CN",66492,1574226682.82154
"270","2019-10-23","05:11:22",1775431,"3.5.0","x86_64","mingw32","testthat","2.2.1","SI",66838,1574226682.82154
"271","2019-10-23","05:11:22",17834,NA,NA,NA,"randcorr","1.0","US",1944,1574226682.82154
"272","2019-10-23","05:11:22",190658,NA,NA,NA,"markdown","1.1","CA",7535,1574226682.82154
"273","2019-10-23","05:11:22",1957011,NA,NA,NA,"xgxr","1.0.5",NA,5,1574226682.82154
"274","2019-10-23","05:11:22",201045,NA,NA,NA,"magrittr","1.5","US",18,1574226682.82154
"275","2019-10-23","05:11:22",2068111,"3.6.1","x86_64","mingw32","dismo","1.1-4","TW",66513,1574226682.82154
"276","2019-10-23","05:11:22",2240266,NA,NA,NA,"agridat","1.16","CN",1718,1574226682.82154
"277","2019-10-23","05:11:22",257210,NA,NA,NA,"rsconnect","0.8.15","US",18,1574226682.82154
"278","2019-10-23","05:11:22",266653,NA,NA,NA,"fansi","0.4.0","US",1452,1574226682.82154
"279","2019-10-23","05:11:22",288768,"3.6.1","x86_64","mingw32","desc","1.2.0","US",52644,1574226682.82154
"280","2019-10-23","05:11:22",2979988,"3.5.1","x86_64","mingw32","ggsci","2.9","AU",69184,1574226682.82154
"281","2019-10-23","05:11:22",307106,NA,NA,NA,"ps","1.3.0","CA",7535,1574226682.82154
"282","2019-10-23","05:11:22",3196447,NA,NA,NA,"RMySQL","0.10.17","US",9730,1574226682.82154
"283","2019-10-23","05:11:22",330135,"3.4.2","x86_64","mingw32","caTools","1.17.1.2","KR",69099,1574226682.82154
"284","2019-10-23","05:11:22",338910,"3.5.1","x86_64","mingw32","scatterplot3d","0.3-41","AU",69184,1574226682.82154
"285","2019-10-23","05:11:22",3561021,"3.6.0","x86_64","mingw32","psych","1.8.12","IN",1807,1574226682.82154
"286","2019-10-23","05:11:22",361941,"3.5.1","x86_64","mingw32","leaps","3.0","AU",69184,1574226682.82154
"287","2019-10-23","05:11:22",38149,"3.5.1","x86_64","mingw32","flashClust","1.01-2","AU",69184,1574226682.82154
"288","2019-10-23","05:11:22",4123690,"3.6.1","x86_64","mingw32","curl","4.2","US",52644,1574226682.82154
"289","2019-10-23","05:11:22",47963,NA,NA,NA,"aws.s3","0.3.12","US",18,1574226682.82154
"290","2019-10-23","05:11:22",4910539,"3.4.2","x86_64","mingw32","shiny","1.4.0","KR",69099,1574226682.82154
"291","2019-10-23","05:11:22",49306,NA,NA,NA,"highr","0.8","CA",7535,1574226682.82154
"292","2019-10-23","05:11:22",51221,NA,NA,NA,"XHWE","1.0",NA,5,1574226682.82154
"293","2019-10-23","05:11:22",55219,NA,NA,NA,"quadprog","1.5-7","IN",1860,1574226682.82154
"294","2019-10-23","05:11:22",55828,"3.5.2","x86_64","mingw32","assertthat","0.2.1","CN",66492,1574226682.82154
"295","2019-10-23","05:11:22",583542,NA,NA,NA,"e1071","1.7-2","US",26749,1574226682.82154
"296","2019-10-23","05:11:22",5899,NA,NA,NA,"aws.ec2metadata","0.2.0","US",18,1574226682.82154
"297","2019-10-23","05:11:22",60434,NA,NA,NA,"sys","3.3","CA",7535,1574226682.82154
"298","2019-10-23","05:11:22",606497,"3.6.1","x86_64","mingw32","dbplyr","1.4.2","US",52644,1574226682.82154
"299","2019-10-23","05:11:22",61300,NA,NA,NA,"viridisLite","0.3.0","IN",1742,1574226682.82154
"300","2019-10-23","05:11:22",7111438,NA,NA,NA,"nycflights13","1.0.1","US",9730,1574226682.82154
"301","2019-10-23","05:11:22",86576,NA,NA,NA,"graphframes","0.1.2","US",1990,1574226682.82154
"302","2019-10-23","05:11:22",889143,"3.6.1","x86_64","mingw32","DBI","1.0.0","US",52644,1574226682.82154
"303","2019-10-23","05:11:22",965742,NA,NA,NA,"quantmod","0.4-15","IN",1860,1574226682.82154
"304","2019-10-23","05:11:23",1000797,"3.6.1","x86_64","mingw32","diffobj","0.2.3","US",52644,1574226683.85386
"305","2019-10-23","05:11:23",100964,"3.5.1","x86_64","mingw32","ggsignif","0.6.0","AU",69184,1574226683.85386
"306","2019-10-23","05:11:23",136571,NA,NA,NA,"hms","0.5.1","NL",6391,1574226683.85386
"307","2019-10-23","05:11:23",1366666,"3.5.1","x86_64","mingw32","cowplot","1.0.0","AU",69184,1574226683.85386
"308","2019-10-23","05:11:23",1424960,NA,NA,NA,"knitr","1.25","CA",7535,1574226683.85386
"309","2019-10-23","05:11:23",17339,NA,NA,NA,"randcorr","1.0","US",1944,1574226683.85386
"310","2019-10-23","05:11:23",173825,NA,NA,NA,"glue","1.3.1","IN",1742,1574226683.85386
"311","2019-10-23","05:11:23",1742622,"3.5.2","x86_64","mingw32","data.tree","0.7.8","US",69095,1574226683.85386
"312","2019-10-23","05:11:23",201031,"3.5.0","x86_64","mingw32","magrittr","1.5","US",66544,1574226683.85386
"313","2019-10-23","05:11:23",201031,"3.6.0","x86_64","mingw32","magrittr","1.5","US",69179,1574226683.85386
"314","2019-10-23","05:11:23",201031,"3.6.1","x86_64","mingw32","magrittr","1.5","US",66551,1574226683.85386
"315","2019-10-23","05:11:23",201045,"3.4.0","x86_64","mingw32","magrittr","1.5","US",66550,1574226683.85386
"316","2019-10-23","05:11:23",201045,"3.5.0","x86_64","mingw32","magrittr","1.5","US",66547,1574226683.85386
"317","2019-10-23","05:11:23",201045,"3.5.2","x86_64","mingw32","magrittr","1.5","US",69180,1574226683.85386
"318","2019-10-23","05:11:23",201045,"3.6.1","x86_64","mingw32","magrittr","1.5","US",66540,1574226683.85386
"319","2019-10-23","05:11:23",201045,"3.6.1","x86_64","mingw32","magrittr","1.5","US",66541,1574226683.85386
"320","2019-10-23","05:11:23",201045,"3.6.1","x86_64","mingw32","magrittr","1.5","US",66552,1574226683.85386
"321","2019-10-23","05:11:23",2111217,"3.5.1","x86_64","mingw32","dendextend","1.12.0","AU",69184,1574226683.85386
"322","2019-10-23","05:11:23",2153136,NA,NA,NA,"colorspace","1.4-1","NL",6391,1574226683.85386
"323","2019-10-23","05:11:23",2266400,NA,NA,NA,"RSQLite","2.1.2","US",9730,1574226683.85386
"324","2019-10-23","05:11:23",229355,NA,NA,NA,"pillar","1.4.2","US",1452,1574226683.85386
"325","2019-10-23","05:11:23",234596,NA,NA,NA,"XiMpLe","0.10-2",NA,5,1574226683.85386
"326","2019-10-23","05:11:23",246207,NA,NA,NA,"munsell","0.5.0","CA",7535,1574226683.85386
"327","2019-10-23","05:11:23",253379,"3.6.1","x86_64","mingw32","BRugs","0.9-0","TW",66513,1574226683.85386
"328","2019-10-23","05:11:23",255637,NA,NA,NA,"forcats","0.4.0","NL",6391,1574226683.85386
"329","2019-10-23","05:11:23",269393,NA,NA,NA,"readr","1.3.1","NL",6391,1574226683.85386
"330","2019-10-23","05:11:23",313957,"3.5.1","x86_64","mingw32","polynom","1.4-0","AU",69184,1574226683.85386
"331","2019-10-23","05:11:23",334503,"3.4.2","x86_64","mingw32","tibble","2.1.3","KR",69099,1574226683.85386
"332","2019-10-23","05:11:23",343484,"3.6.1","x86_64","mingw32","devtools","2.2.1","US",52644,1574226683.85386
"333","2019-10-23","05:11:23",3641790,"3.5.1","x86_64","mingw32","FactoMineR","1.42","AU",69184,1574226683.85386
"334","2019-10-23","05:11:23",395019,NA,NA,NA,"xkcd","0.0.6",NA,5,1574226683.85386
"335","2019-10-23","05:11:23",409930,NA,NA,NA,"processx","3.4.1","CA",7535,1574226683.85386
"336","2019-10-23","05:11:23",426335,NA,NA,NA,"purrr","0.3.3","IN",1742,1574226683.85386
"337","2019-10-23","05:11:23",43027,NA,NA,NA,"hgam","0.1-2","US",44,1574226683.85386
"338","2019-10-23","05:11:23",44626,"3.4.2","x86_64","mingw32","ellipsis","0.3.0","KR",69099,1574226683.85386
"339","2019-10-23","05:11:23",45067,NA,NA,NA,"ellipsis","0.3.0","IN",1742,1574226683.85386
"340","2019-10-23","05:11:23",45076,"3.6.1","x86_64","mingw32","ellipsis","0.3.0","AU",69183,1574226683.85386
"341","2019-10-23","05:11:23",497190,NA,NA,NA,"RPostgreSQL","0.6-2","US",9730,1574226683.85386
"342","2019-10-23","05:11:23",522691,"3.5.2","x86_64","linux-gnu","TTR","0.23-5",NA,5,1574226683.85386
"343","2019-10-23","05:11:23",548991,NA,NA,NA,"animation","2.6","KR",60791,1574226683.85386
"344","2019-10-23","05:11:23",56105,NA,NA,NA,"RColorBrewer","1.1-2","CA",7535,1574226683.85386
"345","2019-10-23","05:11:23",583529,NA,NA,NA,"e1071","1.7-2","US",26742,1574226683.85386
"346","2019-10-23","05:11:23",583542,NA,NA,NA,"e1071","1.7-2","US",7459,1574226683.85386
"347","2019-10-23","05:11:23",583543,NA,NA,NA,"e1071","1.7-2","JP",2030,1574226683.85386
"348","2019-10-23","05:11:23",583544,NA,NA,NA,"e1071","1.7-2","US",26739,1574226683.85386
"349","2019-10-23","05:11:23",62420,NA,NA,NA,"rstudioapi","0.10",NA,5,1574226683.85386
"350","2019-10-23","05:11:23",626163,"3.4.4","x86_64","linux-gnu","tidyselect","0.2.5","KR",69099,1574226683.85386
"351","2019-10-23","05:11:23",62765,"3.6.1","x86_64","mingw32","zeallot","0.1.0","AU",69183,1574226683.85386
"352","2019-10-23","05:11:23",63473,NA,NA,NA,"labeling","0.3","CA",7535,1574226683.85386
"353","2019-10-23","05:11:23",63625,"3.4.3","x86_64","mingw32","sqldf","0.4-11","US",7190,1574226683.85386
"354","2019-10-23","05:11:23",64369,"3.5.1","x86_64","mingw32","abind","1.4-5","AU",69184,1574226683.85386
"355","2019-10-23","05:11:23",65310,NA,NA,NA,"askpass","1.1","CA",7535,1574226683.85386
"356","2019-10-23","05:11:23",661601,"3.4.2","x86_64","mingw32","later","1.0.0","KR",69099,1574226683.85386
"357","2019-10-23","05:11:23",69174,"3.6.1","x86_64","mingw32","backports","1.1.5","AU",69183,1574226683.85386
"358","2019-10-23","05:11:23",856488,NA,NA,NA,"ggrepel","0.8.1","MX",60693,1574226683.85386
"359","2019-10-23","05:11:23",9271,NA,NA,NA,"bitops","1.0-6","NL",6391,1574226683.85386
"360","2019-10-23","05:11:24",10253,NA,NA,NA,"rversions","2.0.0",NA,5,1574226684.84944
"361","2019-10-23","05:11:24",1053271,NA,NA,NA,"jsonlite","1.6","NL",6391,1574226684.84944
"362","2019-10-23","05:11:24",105608,NA,NA,NA,"hglasso","1.2","US",44,1574226684.84944
"363","2019-10-23","05:11:24",1078896,"3.4.4","x86_64","linux-gnu","rlang","0.4.0","KR",69099,1574226684.84944
"364","2019-10-23","05:11:24",1133728,"3.4.4","x86_64","linux-gnu","ggrepel","0.8.1","AU",69184,1574226684.84944
"365","2019-10-23","05:11:24",1373364,"3.4.4","x86_64","linux-gnu","RcppArmadillo","0.9.800.1.0","HK",66631,1574226684.84944
"366","2019-10-23","05:11:24",15295,NA,NA,NA,"XKCDdata","0.1.0",NA,5,1574226684.84944
"367","2019-10-23","05:11:24",15337,NA,NA,NA,"backports","1.1.5","NL",6391,1574226684.84944
"368","2019-10-23","05:11:24",1553003,"3.6.1","x86_64","mingw32","timeDate","3043.102","AU",40593,1574226684.84944
"369","2019-10-23","05:11:24",1590161,NA,NA,NA,"readr","1.3.1","US",9730,1574226684.84944
"370","2019-10-23","05:11:24",1634391,NA,NA,NA,"RcppEigen","0.3.3.5.0","US",1452,1574226684.84944
"371","2019-10-23","05:11:24",173832,"3.6.0","x86_64","mingw32","glue","1.3.1","AU",69183,1574226684.84944
"372","2019-10-23","05:11:24",1764443,NA,NA,NA,"httpuv","1.5.2","NL",6391,1574226684.84944
"373","2019-10-23","05:11:24",181057,NA,NA,NA,"xfun","0.10","CA",7535,1574226684.84944
"374","2019-10-23","05:11:24",1822692,"3.4.4","x86_64","linux-gnu","ggpubr","0.2.3","AU",69184,1574226684.84944
"375","2019-10-23","05:11:24",1838070,"3.6.1","x86_64","mingw32","timeSeries","3042.102","AU",40593,1574226684.84944
"376","2019-10-23","05:11:24",201045,NA,NA,NA,"magrittr","1.5","US",829,1574226684.84944
"377","2019-10-23","05:11:24",2012239,NA,NA,NA,"broom","0.5.2","US",9730,1574226684.84944
"378","2019-10-23","05:11:24",201923,"3.5.2","x86_64","mingw32","DistributionUtils","0.6-0","US",52644,1574226684.84944
"379","2019-10-23","05:11:24",204416,NA,NA,NA,"yaml","2.2.0","CA",7535,1574226684.84944
"380","2019-10-23","05:11:24",219421,NA,NA,NA,"utf8","1.1.4","NL",6391,1574226684.84944
"381","2019-10-23","05:11:24",22966,"3.6.1","x86_64","mingw32","pkgconfig","2.0.3","CN",66492,1574226684.84944
"382","2019-10-23","05:11:24",242541,NA,NA,NA,"statnet.common","4.3.0","US",1452,1574226684.84944
"383","2019-10-23","05:11:24",24694,NA,NA,NA,"sourcetools","0.1.7","NL",6391,1574226684.84944
"384","2019-10-23","05:11:24",257210,NA,NA,NA,"rsconnect","0.8.15","US",829,1574226684.84944
"385","2019-10-23","05:11:24",2660058,NA,NA,NA,"promises","1.1.0","NL",6391,1574226684.84944
"386","2019-10-23","05:11:24",2986921,NA,NA,NA,"ggsci","2.9",NA,5,1574226684.84944
"387","2019-10-23","05:11:24",304595,"3.6.1","i386","mingw32","rsample","0.0.5","IN",1807,1574226684.84944
"388","2019-10-23","05:11:24",3265738,NA,NA,NA,"dplyr","0.8.3","US",9730,1574226684.84944
"389","2019-10-23","05:11:24",3266755,"3.5.1","x86_64","linux-gnu","dplyr","0.8.3","US",52644,1574226684.84944
"390","2019-10-23","05:11:24",412583,"3.4.4","x86_64","linux-gnu","factoextra","1.0.5","AU",69184,1574226684.84944
"391","2019-10-23","05:11:24",44023,NA,NA,NA,"base64enc","0.1-3","CA",7535,1574226684.84944
"392","2019-10-23","05:11:24",4551483,"3.6.1","x86_64","mingw32","Rcpp","1.0.2","KR",69099,1574226684.84944
"393","2019-10-23","05:11:24",47963,NA,NA,NA,"aws.s3","0.3.12","US",829,1574226684.84944
"394","2019-10-23","05:11:24",57102,NA,NA,NA,"later","1.0.0","NL",6391,1574226684.84944
"395","2019-10-23","05:11:24",5900,NA,NA,NA,"aws.ec2metadata","0.2.0","US",829,1574226684.84944
"396","2019-10-23","05:11:24",59380,"3.6.1","x86_64","mingw32","R6","2.4.0","CN",66492,1574226684.84944
"397","2019-10-23","05:11:24",60335,NA,NA,NA,"xkcdcolors","1.0",NA,5,1574226684.84944
"398","2019-10-23","05:11:24",66300,NA,NA,NA,"generics","0.0.2","CA",7535,1574226684.84944
"399","2019-10-23","05:11:24",690688,NA,NA,NA,"htmltools","0.4.0","CA",7535,1574226684.84944
"400","2019-10-23","05:11:24",77523,NA,NA,NA,"evaluate","0.14","CA",7535,1574226684.84944
"401","2019-10-23","05:11:24",821742,"3.5.2","x86_64","mingw32","vctrs","0.2.0","KR",69099,1574226684.84944
"402","2019-10-23","05:11:24",84639,"3.6.1","x86_64","mingw32","lifecycle","0.1.0","KR",69099,1574226684.84944
"403","2019-10-23","05:11:24",884021,"3.4.3","x86_64","mingw32","knitr","1.25","CH",7750,1574226684.84944
"404","2019-10-23","05:11:24",99712,NA,NA,NA,"tinytex","0.16","CA",7535,1574226684.84944
"405","2019-10-23","05:11:25",1022457,"3.4.3","x86_64","mingw32","e1071","1.7-2","US",52644,1574226685.85702
"406","2019-10-23","05:11:25",1040267,"3.5.2","x86_64","linux-gnu","DT","0.9","US",52644,1574226685.85702
"407","2019-10-23","05:11:25",1058973,NA,NA,NA,"gdata","2.18.0","NL",6391,1574226685.85702
"408","2019-10-23","05:11:25",1364778,NA,NA,NA,"cowplot","1.0.0",NA,5,1574226685.85702
"409","2019-10-23","05:11:25",1558291,"3.5.2","x86_64","linux-gnu","gss","2.1-10","AU",40593,1574226685.85702
"410","2019-10-23","05:11:25",158468,"3.6.0","x86_64","mingw32","magrittr","1.5","AU",69183,1574226685.85702
"411","2019-10-23","05:11:25",182980,NA,NA,NA,"HMMpa","1.0.1","US",1944,1574226685.85702
"412","2019-10-23","05:11:25",183194,NA,NA,NA,"munsell","0.5.0","NL",6391,1574226685.85702
"413","2019-10-23","05:11:25",1905109,"3.6.1","x86_64","mingw32","rgeos","0.5-2","KR",2078,1574226685.85702
"414","2019-10-23","05:11:25",19397,NA,NA,NA,"plogr","0.2.0","CA",7535,1574226685.85702
"415","2019-10-23","05:11:25",2170589,"3.5.2","x86_64","mingw32","DiagrammeR","1.0.1","US",69095,1574226685.85702
"416","2019-10-23","05:11:25",229356,NA,NA,NA,"pillar","1.4.2","NL",6391,1574226685.85702
"417","2019-10-23","05:11:25",257210,NA,NA,NA,"rsconnect","0.8.15","US",43,1574226685.85702
"418","2019-10-23","05:11:25",265664,NA,NA,NA,"haven","2.1.1","NL",6391,1574226685.85702
"419","2019-10-23","05:11:25",266662,NA,NA,NA,"fansi","0.4.0","NL",6391,1574226685.85702
"420","2019-10-23","05:11:25",3196865,NA,NA,NA,"DMwR","0.4.1","CN",69187,1574226685.85702
"421","2019-10-23","05:11:25",337374,NA,NA,NA,"installr","0.22.0","CA",60865,1574226685.85702
"422","2019-10-23","05:11:25",361765,"3.4.4","x86_64","linux-gnu","lmtest","0.9-37","KR",69099,1574226685.85702
"423","2019-10-23","05:11:25",37341,NA,NA,NA,"fastmap","1.0.1","NL",6391,1574226685.85702
"424","2019-10-23","05:11:25",435141,NA,NA,NA,"gtable","0.3.0","CA",7535,1574226685.85702
"425","2019-10-23","05:11:25",443574,"3.4.3","x86_64","mingw32","dygraphs","1.1.1.6","US",52644,1574226685.85702
"426","2019-10-23","05:11:25",45067,"3.4.3","x86_64","mingw32","ellipsis","0.3.0","US",52644,1574226685.85702
"427","2019-10-23","05:11:25",47963,NA,NA,NA,"aws.s3","0.3.12","US",43,1574226685.85702
"428","2019-10-23","05:11:25",495810,"3.6.1","x86_64","mingw32","cond","1.2-3.1","TW",66513,1574226685.85702
"429","2019-10-23","05:11:25",603142,"3.5.1","x86_64","mingw32","nlreg","1.2-2.2","TW",66513,1574226685.85702
"430","2019-10-23","05:11:25",627549,NA,NA,NA,"tidyselect","0.2.5","CA",7535,1574226685.85702
"431","2019-10-23","05:11:25",627556,"3.6.1","x86_64","mingw32","tidyselect","0.2.5","CN",66492,1574226685.85702
"432","2019-10-23","05:11:25",627965,NA,NA,NA,"reshape2","1.4.3","CA",7535,1574226685.85702
"433","2019-10-23","05:11:25",64129,NA,NA,NA,"caTools","1.17.1.2","NL",6391,1574226685.85702
"434","2019-10-23","05:11:25",77198,"3.5.2","x86_64","mingw32","stabledist","0.7-1","AU",40593,1574226685.85702
"435","2019-10-23","05:11:25",86570,NA,NA,NA,"graphframes","0.1.2","US",2000,1574226685.85702
"436","2019-10-23","05:11:25",888079,NA,NA,NA,"DBI","1.0.0","CA",7535,1574226685.85702
"437","2019-10-23","05:11:25",911468,"3.4.2","x86_64","mingw32","rstan","2.19.2","IN",1807,1574226685.85702
"438","2019-10-23","05:11:25",9839750,NA,NA,NA,"XLConnect","0.2-15",NA,5,1574226685.85702
"439","2019-10-23","05:11:26",1074925,NA,NA,NA,"scales","1.0.0","CA",7535,1574226686.86061
"440","2019-10-23","05:11:26",11725331,NA,NA,NA,"BH","1.69.0-1","US",280,1574226686.86061
"441","2019-10-23","05:11:26",129896,NA,NA,NA,"fracdiff","1.4-2","IN",1860,1574226686.86061
"442","2019-10-23","05:11:26",1477938,NA,NA,NA,"reticulate","1.13","US",1452,1574226686.86061
"443","2019-10-23","05:11:26",150854,"3.5.0","x86_64","mingw32","quantmod","0.4-15","US",66551,1574226686.86061
"444","2019-10-23","05:11:26",150854,"3.6.0","x86_64","mingw32","quantmod","0.4-15","US",66544,1574226686.86061
"445","2019-10-23","05:11:26",150867,"3.6.1","i386","mingw32","quantmod","0.4-15","US",66552,1574226686.86061
"446","2019-10-23","05:11:26",150867,"3.6.1","x86_64","mingw32","quantmod","0.4-15","US",66540,1574226686.86061
"447","2019-10-23","05:11:26",150867,"3.6.1","x86_64","mingw32","quantmod","0.4-15","US",66541,1574226686.86061
"448","2019-10-23","05:11:26",150867,"3.6.1","x86_64","mingw32","quantmod","0.4-15","US",66547,1574226686.86061
"449","2019-10-23","05:11:26",150867,"3.6.1","x86_64","mingw32","quantmod","0.4-15","US",66550,1574226686.86061
